pitcher,p_hand,pitch_type,pitch_name,velocity,spin_rate,horz_break,vert_break,release_x,release_z,extension,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az
572971,L,SL,Slider,75.6,1974,-1.1946,-0.645,0.6847,6.2068,5.648,-0.1355,2.0918,0.3617,-109.8994,-0.2618,-9.4411,21.6346,-37.4603
572971,L,FT,2-Seam Fastball,88.7,1928,0.2826,0.7488,0.7587,6.2195,6.016,-0.2051,3.5271,-2.9247,-129.1121,-2.0897,3.7173,25.8313,-23.6783
572971,L,SL,Slider,77,2109,-0.8864,-0.6695,0.8406,6.0779,5.993,-0.0439,3.0747,-0.2897,-112.029,1.7777,-7.3278,19.909,-38.293
572971,L,CH,Changeup,78.9,1490,0.7882,0.2718,0.8264,6.1922,6.148,-0.1442,2.1561,-3.5548,-114.7728,-2.4377,7.579,21.9733,-29.5611
572971,L,CH,Changeup,78.3,1513,0.8677,0.3643,0.9177,6.1513,6.053,-0.2113,3.6555,-3.9997,-113.9233,0.7767,8.2033,20.0136,-29.3816
572971,L,SL,Slider,79.5,2148,-0.4098,-0.4178,0.7716,6.1428,5.821,-0.5856,1.6083,-2.2018,-115.7078,-2.356,-3.1584,23.017,-35.6294
572971,L,FF,4-Seam Fastball,88.9,2039,-0.3517,0.9613,0.6143,6.3291,6.23,-1.0856,2.5862,-3.4272,-129.3475,-5.0832,-3.1379,29.0536,-20.5881
572971,L,CH,Changeup,78.7,1668,1.1651,0.7731,0.8276,6.2156,6.475,0.9562,0.9926,-1.8994,-114.5393,-5.9476,10.635,21.7896,-24.4396
572971,L,FC,Cutter,88,2087,-0.3678,0.8774,0.7251,6.3826,6.075,-0.1308,2.791,-1.3148,-128.0178,-4.341,-3.6866,28.601,-21.9564
572971,L,FC,Cutter,86.9,2088,-0.4043,0.4577,0.7996,6.3033,5.935,-1.0839,1.8761,-3.6693,-126.3631,-5.2967,-3.5127,25.9359,-26.4946
572971,L,CH,Changeup,79.7,1586,1.0168,0.5737,0.8278,6.139,6.372,0.4333,1.3549,-2.7834,-116.0722,-4.8866,9.721,21.1455,-26.2928
572971,L,SL,Slider,76.2,2033,-0.7684,-0.8086,0.759,6.2122,5.735,0.7746,3.0713,1.365,-110.7727,1.8706,-6.4308,20.1978,-39.2723
572971,L,FT,2-Seam Fastball,91.1,2055,0.802,0.4211,1.0885,6.1675,5.991,0.5786,2.5651,-2.9619,-132.6376,-4.0541,9.9832,27.1236,-26.6443
572971,L,FT,2-Seam Fastball,90.1,1980,0.8768,0.4392,0.9841,6.1902,6.049,0.6225,1.6716,-2.7229,-131.054,-6.177,10.5799,26.2748,-26.1278
572971,L,FT,2-Seam Fastball,90,2002,0.8034,0.41,0.8348,6.1693,6.192,0.075,1.3163,-3.5684,-130.8786,-6.9235,9.9313,26.9722,-26.2716
572971,L,FT,2-Seam Fastball,89.1,1981,0.7793,0.5397,0.8699,6.2046,6.023,0.8655,1.4372,-1.6176,-129.5439,-6.738,9.004,27.6915,-24.9736
572971,L,SL,Slider,77.7,1996,-0.9678,-0.7962,0.7987,6.1231,5.958,-0.0921,1.5701,-0.1607,-113.0638,-1.3813,-8.1435,21.0752,-38.8805
572971,L,FT,2-Seam Fastball,89.6,2011,1.0135,0.4405,0.984,6.2208,6.011,0.8936,1.3641,-2.3202,-130.2649,-6.8767,11.8947,26.8852,-26.0214
572971,L,CH,Changeup,80.7,1548,1.3285,0.4622,0.7161,6.1937,6.334,-1.0334,1.9033,-6.4141,-117.2997,-3.7462,13.4685,22.2732,-27.4172
572971,L,FF,4-Seam Fastball,89.9,2042,-0.3561,0.8014,0.563,6.3953,6.044,-0.8101,2.8919,-2.6445,-130.8058,-4.3721,-3.498,27.2112,-22.3818
572971,L,CH,Changeup,78.9,1625,0.9128,0.5251,0.6806,6.2918,6.663,-1.774,1.8736,-7.1025,-114.7976,-3.8628,9.4128,19.4432,-26.9787
572971,L,SL,Slider,76.3,2116,-0.9185,-1.0112,0.7936,6.1797,5.56,-0.2618,1.4465,-0.6075,-111.027,-1.1138,-7.2547,20.7264,-40.3439
572971,L,FC,Cutter,86.1,2062,-0.2285,0.5164,0.7418,6.282,6.051,-1.0135,1.418,-3.6912,-125.2954,-6.3275,-1.6553,24.779,-25.7577
572971,L,FT,2-Seam Fastball,88,1867,0.476,0.8161,0.7745,6.2715,6.242,0.1846,2.6698,-2.4124,-128.1581,-4.373,5.7144,24.3003,-22.5348
572971,L,SL,Slider,78.3,2181,-0.861,-0.6598,0.8299,6.1535,5.807,-0.2951,2.6741,-0.8661,-114.0444,0.4914,-7.2427,20.0782,-38.1593
572971,L,FT,2-Seam Fastball,90.1,1969,0.8367,0.8544,0.9658,6.131,6.133,0.6798,1.3699,-2.4614,-131.1751,-7.7353,10.1352,23.2996,-21.0869
572971,L,SL,Slider,79,2277,-0.6113,-0.5757,0.7926,6.2244,5.849,-0.2981,0.7881,-1.2483,-115.0047,-3.9497,-5.0829,21.8611,-36.6797
572971,L,FT,2-Seam Fastball,88.5,1953,0.8494,0.6079,0.8349,6.2702,6.102,0.3735,1.7057,-2.8674,-128.6801,-6.2896,9.9495,26.5058,-24.4068
572971,L,FT,2-Seam Fastball,89,1958,0.9813,0.5466,0.8369,6.3257,6.043,0.3125,2.7367,-3.3053,-129.5601,-3.9023,11.6251,26.5757,-25.5027
572971,L,SL,Slider,77.4,2113,-0.9104,-0.8373,0.7906,6.2055,5.748,0.6972,0.9864,1.4106,-112.6666,-2.6506,-7.8326,21.5357,-38.8815
572971,L,FC,Cutter,87,2159,-0.6072,0.6271,0.6297,6.2946,5.957,-1.29,2.2181,-3.3594,-126.6752,-4.8822,-5.8248,24.4611,-24.7675
572971,L,FT,2-Seam Fastball,89.8,2000,0.6898,0.2837,0.9885,6.1416,5.93,0.7513,2.5434,-2.0086,-130.7014,-3.5352,8.2235,25.7416,-28.4793
572971,L,CH,Changeup,79,1518,0.8513,0.4789,0.732,6.2743,6.314,0.0057,2.795,-3.1669,-115.037,-1.6924,8.1342,20.8473,-27.826
572971,L,SL,Slider,78.8,2047,-0.79,-0.7097,0.7086,6.1851,5.9,-0.4518,1.5511,-1.0719,-114.693,-1.9769,-6.6962,20.2706,-38.2371
572971,L,FT,2-Seam Fastball,89.1,2053,0.809,0.7218,0.786,6.2555,5.958,0.2035,1.6121,-3.0821,-129.7149,-6.915,9.6544,23.2702,-23.0144
572971,L,SL,Slider,78.4,2182,-0.73,-0.7398,0.7045,6.1257,6.451,-1.5936,0.4381,-3.6258,-114.1497,-4.0885,-5.7352,21.0061,-38.1197
572971,L,SL,Slider,77.6,2119,-0.7203,-1.1854,0.7008,6.2225,5.86,-0.6655,2.2598,-1.614,-112.8424,0.6277,-5.6974,22.131,-42.4529
572971,L,FT,2-Seam Fastball,88.4,1963,0.8289,0.7399,0.7182,6.2671,5.799,0.2822,2.014,-2.7264,-128.7524,-5.8394,9.6221,23.0626,-23.1851
572971,L,FT,2-Seam Fastball,87.7,1951,0.6933,0.8671,0.6309,6.388,5.801,-0.1037,2.6241,-3.1466,-127.6065,-4.7509,8.0656,23.3114,-22.1528
572971,L,FT,2-Seam Fastball,87,2006,0.8992,0.9079,0.7422,6.324,5.853,1.1787,2.0397,-0.7532,-126.6586,-5.9396,9.7125,23.5969,-21.6216
448306,R,KC,Knuckle Curve,76.2,2451,0.4726,-0.8197,-2.429,5.6917,6.245,-2.5939,1.8613,-1.1917,-111.051,0.4352,4.1097,19.5105,-39.2317
448306,R,KC,Knuckle Curve,76.1,2556,0.5996,-0.4497,-2.5975,5.7306,6.253,-1.2842,1.9866,1.6835,-110.8237,0.0177,4.6026,20.3809,-36.0874
448306,R,KC,Knuckle Curve,76.8,2482,0.2443,-0.1011,-2.5886,5.777,6.229,-0.54,1.855,3.8901,-111.7056,-1.0783,1.2847,21.3115,-33.0407
448306,R,KC,Knuckle Curve,76.1,2423,0.4062,-0.2246,-2.6269,5.8157,6.284,0.4268,1.0944,5.6736,-110.6733,-2.3482,2.1632,22.1572,-33.7729
448306,R,PO,Pitch Out,82,2086,-0.31,1.2151,-2.5105,5.6772,6.336,-3.0257,4.3937,-0.5665,-119.4029,1.3102,-2.8472,23.476,-21.0555
453286,R,FF,4-Seam Fastball,95.6,2475,-0.9913,1.0498,-3.786,4.9812,6.024,0.1146,1.7431,12.3707,-138.5815,-5.2042,-15.2381,28.3924,-17.866
448306,R,CH,Changeup,82.1,1717,-1.1777,0.8128,-2.4052,5.6812,6.522,-0.505,2.9996,6.6186,-119.4058,-1.0985,-12.6076,23.1495,-24.3529
453286,R,SL,Slider,85.8,2429,0.1756,0.287,-3.7639,5.2333,5.903,1.4354,-0.197,11.8049,-124.2663,-7.0374,-0.4696,23.8514,-28.1147
448306,R,FF,4-Seam Fastball,89,2334,-0.8043,0.8801,-3.2704,5.0712,6.737,0.1303,1.9752,10.123,-129.2994,-3.441,-11.2288,26.5126,-21.6446
453286,R,SL,Slider,86.3,2307,0.2683,0.1867,-3.7149,5.1822,5.83,0.649,1.8373,9.7403,-125.3131,-2.0981,0.9452,23.7196,-30.0621
448306,R,FC,Cutter,83.4,2474,0.5827,0.0521,-3.1185,5.4665,6.449,0.0514,2.2021,6.16,-121.4246,-1.1887,4.6122,23.2522,-31.6339
453286,R,SL,Slider,85.2,2227,0.2382,0.2977,-3.7749,5.0756,6.022,-0.5756,2.7555,7.0013,-123.9012,0.2543,1.0669,24.1163,-29.4125
448306,R,FC,Cutter,83,2577,0.6384,0.2943,-3.1759,5.3588,6.441,0.7674,1.5369,7.792,-120.7812,-2.8752,4.8107,22.7888,-28.9389
448306,R,FF,4-Seam Fastball,87.9,2277,-0.7712,1.03,-3.0885,5.1509,6.671,-0.0958,2.9319,8.9263,-127.8256,-1.4108,-10.4099,26.8639,-20.6812
453286,R,CH,Changeup,80.9,1322,-1.1492,0.0083,-3.6712,5.278,6.103,-1.1419,2.8371,7.7685,-117.5261,1.1821,-12.0143,21.8189,-32.5397
453286,R,FC,Cutter,88.2,2305,-0.1466,0.8804,-3.7923,5.1582,5.889,0.8762,2.5543,11.5295,-127.9983,-2.0579,-3.6813,23.1019,-22.4011
453286,R,FF,4-Seam Fastball,93.6,2397,-1.0844,1.0427,-3.6394,5.3547,5.843,0.2148,2.101,12.1364,-135.6851,-4.8573,-15.6662,27.0951,-18.6898
453286,R,FC,Cutter,89.5,2350,0.0707,0.7467,-3.8403,4.9726,5.866,-0.6707,2.5217,7.6055,-130.1245,-1.6213,-0.6522,24.756,-23.6864
453286,R,CH,Changeup,82,1366,-1.1058,-0.0324,-3.6995,5.189,6.309,-2.4061,1.856,5.0594,-119.3991,-0.9692,-11.521,21.5108,-32.5132
453286,R,FC,Cutter,89.5,2528,0.1815,0.7589,-3.7208,5.213,5.816,-0.4117,3.1685,7.7151,-130.1578,-0.6651,0.6102,24.1617,-23.7271
453286,R,FF,4-Seam Fastball,94.7,2487,-0.7962,0.9864,-3.7487,5.1783,5.978,-1.682,4.0312,7.0976,-137.7217,0.4636,-11.5019,27.8751,-20.0109
453286,R,CH,Changeup,83,1324,-1.1011,0.2003,-3.6145,5.3182,6.388,-0.5965,2.1853,9.0684,-120.7001,-1.1417,-12.4414,21.0975,-30.1907
453286,R,FF,4-Seam Fastball,93,2475,-0.9954,1.2142,-3.699,5.4272,5.54,-0.8272,2.8267,9.3196,-135.003,-3.4152,-13.8135,28.1596,-17.2282
453286,R,FF,4-Seam Fastball,92.8,2549,-1.1473,1.2473,-3.5492,5.5672,5.765,0.0287,1.9827,11.4419,-134.4741,-5.9318,-16.0864,28.5188,-16.3048
607536,L,SL,Slider,84.8,2191,-0.3202,0.2358,1.7096,5.3058,6.357,0.0616,2.5102,-3.2228,-123.5927,-0.7858,-2.7792,20.7293,-29.7777
607536,L,FF,4-Seam Fastball,91.5,2306,0.4543,0.7553,1.5482,5.3541,6.491,-1.0413,1.5144,-7.5491,-133.3013,-5.6281,6.7415,21.0553,-22.2129
607536,L,FF,4-Seam Fastball,92.6,2354,0.2793,0.5561,1.3968,5.5184,6.439,-1.3668,2.3545,-7.6916,-134.8702,-3.6191,4.809,23.4931,-24.8053
607536,L,FF,4-Seam Fastball,90.3,2334,0.4891,0.6307,1.3094,5.6102,6.367,-1.6677,2.0243,-8.465,-131.4782,-4.4484,7.1776,21.9523,-24.1677
448306,R,KC,Knuckle Curve,75.7,2496,0.6783,-0.3551,-2.6884,5.8288,6.522,-0.0334,2.3128,4.3487,-110.3109,0.3357,4.8767,18.2924,-35.3519
607536,L,FF,4-Seam Fastball,90.8,2414,0.633,0.8378,1.2768,5.8071,6.319,-0.1667,2.9461,-4.973,-132.3725,-3.1608,8.3993,23.058,-21.8298
448306,R,KC,Knuckle Curve,76.1,2438,0.5819,-0.6257,-2.6261,5.8617,6.318,-0.4262,2.0789,3.5809,-110.9058,0.1834,4.2131,18.6716,-37.5872
607536,L,CH,Changeup,85.1,1361,1.0245,0.2958,1.6823,5.5351,6.224,1.4074,1.6725,-2.6827,-124.0107,-3.4827,11.1099,19.4771,-28.7152
607536,L,FT,2-Seam Fastball,90.9,2160,0.7681,0.3343,1.6034,5.2787,6.318,0.2976,2.9852,-4.9198,-132.5446,-0.7381,9.9781,19.8725,-28.1933
448306,R,FF,4-Seam Fastball,88.6,2308,-0.3736,1.1516,-2.7153,5.3615,6.827,0.7747,2.6135,9.4064,-128.8557,-3.1712,-6.0132,23.9593,-18.6099
448306,R,EP,Eephus,69.5,2505,1.1276,-1.252,-2.5512,5.8938,6.569,-0.1997,1.9561,2.6545,-101.0921,2.3228,7.2905,17.5232,-41.3984
607536,L,CH,Changeup,84.5,1394,0.8188,0.4219,1.6705,5.5406,6.19,-0.2548,1.8721,-6.0923,-123.0628,-3.1564,9.3509,19.1488,-27.5281
607536,L,CU,Curveball,80.3,2328,-0.037,-0.0379,1.9923,5.3333,6.15,0.0779,2.0581,-4.1623,-117.0065,-0.5593,0.3819,20.2726,-32.6319
448306,R,EP,Eephus,68.6,2463,1.1763,-1.0465,-2.4828,5.9118,6.596,-1.682,4.4862,-0.4067,-99.648,6.914,7.9582,16.273,-40.5294
448306,R,FT,2-Seam Fastball,88.1,2222,-1.3312,0.6457,-3.012,5.1772,6.39,-0.9061,1.3712,7.8864,-128.0581,-4.4846,-16.2831,26.0478,-24.3512
607536,L,SL,Slider,82.2,2201,-0.185,0.2824,1.9685,5.3574,6.122,1.177,2.4581,-1.4372,-119.8646,-0.6724,-1.5358,20.6024,-29.5384
607536,L,CH,Changeup,84.3,1344,1.031,0.3847,1.7405,5.5079,6.059,1.7554,1.8233,-1.9794,-122.843,-3.052,10.7822,20.4008,-27.9592
448306,R,KC,Knuckle Curve,76.2,2452,0.519,-0.2824,-2.8059,5.8082,6.336,-0.7774,2.6954,3.3351,-110.9942,1.0302,3.6581,20.5438,-34.914
607536,L,SL,Slider,84.5,2286,-0.148,0.3113,1.8421,5.276,6.339,-0.5171,1.4221,-5.2144,-123.1649,-3.3907,-0.7097,19.3362,-28.5962
607536,L,SL,Slider,83.3,2123,-0.1168,0.2149,1.7888,5.3525,6.284,-0.0458,2.674,-3.9871,-121.3251,-0.2139,-0.4848,20.596,-30.1894
607536,L,FF,4-Seam Fastball,90.4,2262,0.5174,0.9063,1.2896,5.8649,6.274,-1.5362,2.0509,-8.1278,-131.454,-5.583,7.4356,22.0389,-20.7725
607536,L,FF,4-Seam Fastball,89.7,2292,0.4469,1.0525,1.4162,5.872,6.244,-1.0596,1.5757,-7.0514,-130.5156,-6.9654,6.3112,21.0296,-19.0323
607536,L,CH,Changeup,84.3,1422,0.8138,0.4567,1.8272,5.5723,6.173,1.2589,1.5592,-2.9178,-122.7908,-3.9665,8.7619,20.0122,-27.0616
607536,L,CU,Curveball,79.9,2277,-0.0723,0.1038,1.9447,5.275,6.255,-1.1821,1.7103,-6.7436,-116.2241,-1.3482,0.5455,20.6954,-31.2017
453286,R,FF,4-Seam Fastball,96.4,2492,-1.0244,1.0706,-3.6436,5.1944,6.104,-1.0614,2.7944,9.121,-140.1195,-3.2231,-15.3614,29.4165,-17.6557
453286,R,FF,4-Seam Fastball,95.6,2491,-1.171,1.1328,-3.6049,5.2762,6.057,0.3672,2.6424,12.9626,-138.527,-3.7639,-17.824,31.0856,-17.1316
453286,R,CH,Changeup,81.6,1302,-1.1675,0.4947,-3.6938,5.3096,5.773,0.3638,2.3618,11.1708,-118.3431,-0.9931,-12.7384,20.1627,-27.6323
453286,R,CU,Curveball,77.2,2588,0.6869,-0.2897,-3.3879,5.7072,5.58,1.0699,2.7453,8.1461,-112.0894,1.1214,4.3007,18.7927,-34.9879
453286,R,CH,Changeup,81,1283,-1.1108,0.106,-3.5303,5.1689,6.446,0.3995,1.8921,10.9081,-117.6288,-0.923,-12.2815,20.0562,-31.211
453286,R,FF,4-Seam Fastball,95.1,2477,-0.9073,1.2514,-3.7038,5.1521,5.841,-1.5391,3.7196,7.5918,-138.2097,-0.8655,-13.0681,29.1467,-16.4026
453286,R,SL,Slider,83.5,2341,0.341,0.0439,-3.6795,5.3137,6.141,-0.1286,2.9426,7.4818,-121.4299,0.8655,1.9619,22.6857,-32.1184
453286,R,FC,Cutter,89.1,2438,0.2597,0.4904,-3.7063,5.1318,5.85,1.4037,1.3685,11.8746,-129.2046,-4.1589,0.4869,25.8898,-26.1594
453286,R,FF,4-Seam Fastball,94.9,2493,-0.9515,0.8947,-3.7252,5.1562,5.823,-0.8928,3.4189,9.3899,-137.8139,-0.8443,-13.926,29.0236,-20.9902
453286,R,CH,Changeup,81,1362,-1.1873,0.1028,-3.6556,5.365,6.203,0.173,1.346,10.7487,-117.5166,-2.5315,-12.8906,20.6652,-30.9829
453286,R,FF,4-Seam Fastball,92.8,2428,-0.8407,1.259,-3.7079,5.2473,5.872,0.6407,3.4654,12.7776,-134.5306,-1.4327,-12.7471,28.2698,-17.0367
453286,R,CU,Curveball,74.5,2338,0.717,-0.5553,-3.4287,5.6961,5.456,0.5973,2.0888,6.9248,-108.1473,0.7432,4.2717,18.5697,-36.7874
607536,L,CH,Changeup,84.4,1391,0.6282,0.5271,1.703,5.529,6.312,0.9528,2.3855,-2.997,-123.1068,-2.1462,6.9475,19.5723,-26.5768
607536,L,FF,4-Seam Fastball,91.5,2317,0.5269,0.7359,1.5569,5.4417,6.532,-0.9859,2.7426,-7.5999,-133.3787,-2.7087,7.6499,21.0079,-22.8845
607536,L,CU,Curveball,78.7,2286,-0.053,0.069,1.7983,5.3704,5.994,-0.0213,1.6431,-3.8339,-114.6705,-1.5018,0.1312,17.8855,-31.5289
607536,L,SL,Slider,83.4,2318,-0.2272,0.1556,1.7485,5.4053,6.216,0.6055,2.2329,-2.1853,-121.5753,-1.2872,-1.9199,19.583,-30.5937
448306,R,FF,4-Seam Fastball,89.8,2246,-0.4989,1.1565,-2.5169,5.5502,6.855,-0.1347,2.2508,7.047,-130.6758,-4.759,-7.2341,25.7668,-17.8649
607536,L,FF,4-Seam Fastball,91.2,2326,0.659,0.8328,1.5017,5.6625,6.57,0.3,3.2735,-4.4785,-133.024,-2.0624,8.7698,22.9824,-21.8761
448306,R,FF,4-Seam Fastball,89.3,2214,-0.3892,1.3767,-2.6867,5.5151,6.784,-0.0473,2.5968,7.3967,-129.9105,-4.124,-6.0624,28.109,-15.6987
448306,R,FT,2-Seam Fastball,89.1,2201,-1.4175,0.4473,-2.4346,5.5392,6.784,-0.938,1.0855,6.7593,-129.5365,-5.8636,-17.618,28.6783,-25.9923
607536,L,CH,Changeup,83.9,1366,0.5753,0.5943,1.748,5.4609,6.079,0.1323,1.3956,-4.8437,-122.2188,-4.2921,6.5477,18.8452,-25.6987
607536,L,CH,Changeup,83.8,1328,0.8972,0.236,1.7884,5.5853,6.174,1.8221,3.3391,-1.677,-122.2148,0.6302,9.3185,20.0981,-30.0855
448306,R,CH,Changeup,82.7,1686,-1.2465,0.6808,-2.1911,5.6641,6.723,-1.9687,3.3201,2.9998,-120.5441,-0.2088,-12.8886,23.5748,-25.6111
448306,R,CH,Changeup,82.7,1634,-1.1559,0.5901,-2.469,5.4963,6.784,-1.6881,1.9107,4.1099,-120.4267,-2.8994,-12.2158,22.6336,-25.9736
607536,L,CH,Changeup,82.9,1292,0.6461,0.4995,1.668,5.6187,5.978,0.065,2.1449,-4.8821,-120.8485,-2.5712,7.0869,18.1826,-27.0571
607536,L,FF,4-Seam Fastball,89.6,2250,0.1018,0.6819,1.2937,5.9656,6.51,-1.4168,3.1075,-6.9485,-130.5755,-2.6538,2.3489,21.7994,-23.9315
448306,R,CH,Changeup,83.1,1774,-1.1885,0.7321,-2.174,5.6043,6.589,-0.7837,2.4017,5.566,-120.9877,-2.3519,-12.8469,22.9809,-24.6621
607536,L,FF,4-Seam Fastball,88.7,2223,0.2038,0.8321,1.3495,5.9464,6.448,-0.6977,3.8233,-5.4572,-129.3058,-1.0345,3.1989,20.4807,-22.6385
448306,R,FT,2-Seam Fastball,89.4,2233,-1.1521,0.4184,-2.5603,5.4209,6.891,0.0446,1.6922,8.991,-130.0115,-4.1352,-15.1586,26.084,-26.6728
448306,R,KC,Knuckle Curve,77.2,2468,0.5125,-0.2811,-2.5292,5.6586,6.42,-1.4869,2.755,1.2886,-112.4721,1.2553,4.1473,19.5923,-34.9938
448306,R,CH,Changeup,83.2,1765,-1.273,0.6994,-2.558,5.6734,6.697,-0.4784,2.5767,7.3501,-121.0413,-2.0774,-14.068,22.2396,-24.9902
448306,R,KC,Knuckle Curve,78.3,2588,0.7274,-0.6531,-2.7347,5.7116,6.434,1.5833,1.5227,7.9877,-113.8292,-0.9768,4.9272,20.3234,-37.9084
448306,R,KC,Knuckle Curve,77.9,2555,0.5986,-0.4946,-2.7767,5.8,6.579,0.563,0.5835,6.0966,-113.3792,-3.3702,4.0031,21.8924,-36.0176
448306,R,CH,Changeup,83.3,1844,-1.3536,0.8794,-2.2159,5.6387,6.941,-0.8181,3.0794,6.0028,-121.2813,-1.2147,-14.8053,23.4953,-23.2574
448306,R,KC,Knuckle Curve,78.4,2566,0.5945,-0.4452,-2.8049,5.683,6.423,0.8867,1.54,6.8865,-113.9674,-1.2484,3.891,21.395,-36.0372
448306,R,FF,4-Seam Fastball,88.4,2352,-0.5389,0.9772,-2.7328,5.4205,6.665,0.2344,2.6227,8.4199,-128.5786,-2.8727,-7.6399,23.6024,-20.772
453286,R,FF,4-Seam Fastball,94.3,2433,-0.9075,0.9855,-3.663,5.1329,6.287,0.5205,2.9625,12.8464,-136.8368,-2.1221,-14.0868,28.3617,-19.5328
453286,R,FF,4-Seam Fastball,93.7,2493,-1.0961,1.2142,-3.6822,5.1751,5.931,0.4727,2.8508,12.9698,-135.7969,-2.8527,-16.1351,28.654,-16.9575
453286,R,SL,Slider,83.9,2285,0.2963,-0.0111,-3.778,5.1719,5.893,0.9034,2.0603,10.1528,-121.829,-0.7734,1.0224,22.7102,-32.3653
453286,R,FF,4-Seam Fastball,94.2,2510,-1.385,0.9694,-3.6914,5.2064,5.986,1.0987,0.6132,15.2623,-136.0331,-8.1627,-20.277,29.1708,-18.7501
453286,R,FF,4-Seam Fastball,93.9,2462,-1.0542,1.2705,-3.6302,5.2289,5.895,1.4425,1.6939,15.2038,-135.7295,-6.0504,-16.067,28.6558,-15.6314
453286,R,SL,Slider,85,2338,0.2942,0.0476,-3.6511,5.2427,5.914,1.359,1.5609,11.0423,-123.264,-2.3726,0.9028,23.0336,-31.4732
453286,R,SL,Slider,84.2,2302,0.2409,-0.0075,-3.6518,5.2592,5.903,0.5318,2.0243,9.1621,-122.3766,-1.1494,0.758,21.9208,-32.2586
607536,L,SL,Slider,84.1,2116,-0.2315,0.3104,1.789,5.5085,6.019,-0.6048,2.3656,-5.0765,-122.5169,-1.5824,-1.43,21.5484,-28.9882
453286,R,FF,4-Seam Fastball,94,2515,-1.1277,0.8535,-3.7576,5.1237,6.226,0.4744,2.0377,13.3726,-136.1768,-4.1177,-16.7978,28.2418,-20.9141
607536,L,FF,4-Seam Fastball,91.1,2277,0.4912,0.8487,1.4299,5.8234,6.475,-0.9305,2.3609,-7.01,-132.602,-4.7358,7.1389,23.5941,-21.326
453286,R,FF,4-Seam Fastball,92.7,2472,-1.2475,1.1309,-3.7996,5.3064,5.778,-0.0923,2.6342,11.9688,-134.3098,-3.3729,-17.3478,28.2351,-18.2572
607536,L,FT,2-Seam Fastball,89.8,2216,0.728,0.6454,1.8661,5.4151,6.076,1.7242,3.1375,-1.8663,-130.8867,-1.1263,8.7199,22.5198,-24.7215
607536,L,SL,Slider,84.1,2152,-0.1802,0.2569,1.722,5.5272,6.11,-0.8387,3.4983,-5.5657,-122.4349,1.1481,-0.739,23.3625,-30.0445
607536,L,SL,Slider,82,2099,-0.1553,0.2431,2.0148,5.3885,5.946,0.0508,2.2334,-4.1201,-119.4181,-1.0811,-0.7153,21.8758,-29.899
607536,L,FT,2-Seam Fastball,92.3,2281,0.9005,0.7673,1.5253,5.558,6.751,-1.3758,1.5354,-9.4359,-134.1571,-6.2213,12.8719,24.3883,-21.7002
607536,L,CH,Changeup,83.7,1417,0.9498,0.3539,1.7602,5.6163,6.116,0.699,2.0972,-4.2883,-121.8252,-2.4515,10.2054,21.4797,-28.4248
607536,L,SL,Slider,83,2169,-0.2159,0.316,1.8886,5.4329,6.027,0.7876,1.5375,-2.0925,-120.825,-3.0648,-1.7015,22.7364,-28.7531
607536,L,CH,Changeup,84.5,1460,0.7579,0.6748,1.7426,5.67,6.205,2.3429,3.359,-0.0982,-123.1815,-0.4834,7.7871,20.3162,-25.3601
607536,L,FT,2-Seam Fastball,89.4,2284,0.8253,0.7592,1.7677,5.6078,6.146,0.6447,2.8199,-4.4826,-130.3037,-2.5545,10.2333,22.9092,-23.2251
448306,R,FC,Cutter,84.3,2354,0.6477,0.125,-2.4212,5.8066,6.558,1.0128,2.4657,6.7256,-122.8062,-1.7103,5.4112,22.4026,-30.7684
607536,L,FT,2-Seam Fastball,89.1,2269,0.8947,0.7217,1.5279,5.8537,6.155,-0.1001,2.4605,-5.8454,-129.7258,-3.8967,11.1749,22.7533,-23.4919
448306,R,KC,Knuckle Curve,76.7,NA,0.432,-0.2388,-2.6905,5.8218,6.455,-1.9686,3.9403,0.7454,-111.6683,3.4593,3.4962,19.9009,-35.0037
448306,R,FC,Cutter,83.8,2270,0.3803,0.1464,-2.3934,5.7062,6.469,0.2807,3.1709,5.4503,-122.1214,0.1794,2.9015,21.3095,-30.907
448306,R,FF,4-Seam Fastball,87.8,2157,-0.394,1.1777,-2.7024,5.5557,7.006,-0.4165,3.719,6.4656,-127.9914,-0.9127,-5.6561,23.5382,-18.8167
448306,R,FF,4-Seam Fastball,88.5,2228,-0.5783,1.1246,-2.6277,5.4445,6.968,-1.1265,3.1253,4.9693,-129.06,-2.088,-7.5879,24.4439,-19.0177
448306,R,FC,Cutter,87,2365,0.4884,0.7056,-2.4494,5.7714,6.74,-0.135,2.5964,4.5805,-126.7628,-3.0111,4.5494,23.0153,-24.0259
448306,R,FF,4-Seam Fastball,89.8,2203,-0.3406,1.0801,-2.7211,5.3456,7.065,0.0044,3.5887,7.6062,-130.8275,-0.7909,-5.4768,24.6903,-19.3666
448306,R,FF,4-Seam Fastball,89.5,2261,-0.7165,0.8947,-2.6854,5.3273,6.916,-0.069,2.1728,8.0923,-130.2249,-3.7663,-9.9701,26.2859,-21.1808
448306,R,FF,4-Seam Fastball,88.4,2384,-0.3926,1.181,-3.0648,5.3198,6.79,0.97,3.7039,10.7493,-128.466,-0.3885,-6.485,24.432,-18.9189
448306,R,FC,Cutter,87.5,2375,0.3759,0.7591,-2.6621,5.6843,6.814,0.6508,2.5128,7.2819,-127.4581,-3.1962,2.8311,23.8144,-23.2852
